Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2020-08-04,78.80564880371094,78.80564880371094,78.70874885338371,78.72637069204082,5325100
2020-08-05,78.699951171875,78.7439990551646,78.6470990885382,78.7263839343068,4931500
2020-08-06,78.8232650756836,78.91135410046122,78.78802812162019,78.8232650756836,3933400
2020-08-07,78.73518371582031,78.92017271788114,78.70875767563491,78.88494247814262,3764400
2020-08-10,78.64710998535156,78.84090994545599,78.63829906332019,78.82329482215755,3708400
2020-08-11,78.37401580810547,78.48853088795937,78.29473096761973,78.48853088795937,8125700
2020-08-12,78.17137908935547,78.26827901744711,78.14495305819607,78.26827901744711,4530800
2020-08-13,77.91593170166016,78.1978206245175,77.83665359246373,78.1978206245175,3969800
2020-08-14,77.82784271240234,77.99521657069471,77.81022759504833,77.95997961522463,3454400
2020-08-17,77.92473602294922,78.00402084619476,77.8630730363189,77.90712090709548,3995400
2020-08-18,78.03045654296875,78.07449769843753,77.96879354870262,78.02164562357007,6371100
2020-08-19,77.8983383178711,78.13617943257982,77.87191227409946,78.13617943257982,4628100
2020-08-20,78.03045654296875,78.11854557466862,78.02164562357007,78.10093045663356,4623400
2020-08-21,78.19781494140625,78.19781494140625,78.03044781612338,78.11853683797146,3642100
2020-08-24,78.10970306396484,78.21541389170754,78.08327703721906,78.18017694912665,2960400
2020-08-25,77.9599838256836,78.01283590136211,77.81903599619098,77.97759894398897,4830800
2020-08-26,77.91593170166016,77.96879049521982,77.82784267341012,77.93355353976739,4853800
2020-08-27,77.63406372070312,78.06571150086141,77.62525952003661,78.06571150086141,5125700
2020-08-28,77.6957015991211,77.77498642482271,77.62523441276173,77.73093855268162,4281200
2020-08-31,77.92473602294922,77.99520992788716,77.74855798136586,77.78379493383483,16000300
2020-09-01,78.13919830322266,78.15684394527929,77.8126966997048,77.87446654551539,7201700
2020-09-02,78.30682373046875,78.33329554902949,78.12151426813809,78.1303404517935,5054900
2020-09-03,78.31566619873047,78.43920586597253,78.28036818917461,78.3686098468608,7543900
2020-09-04,77.85680389404297,78.21859670263302,77.85680389404297,78.20095106443145,6588300
2020-09-08,77.97150421142578,78.08621767138885,77.9362062085743,78.02444784950018,4440300
2020-09-09,77.91858673095703,78.05094587057656,77.86563634270131,78.00682840150601,6048200
2020-09-10,77.93623352050781,77.97153153572911,77.80386764652994,77.8568180355659,5331800
2020-09-11,78.01563262939453,78.05975008604743,77.96268225604264,78.0332782655745,5301400
2020-09-14,78.01563262939453,78.1215199112863,78.00680644510155,78.08622190652036,4256400
2020-09-15,78.05975341796875,78.08622523957162,78.00680977476301,78.05975341796875,3746900
2020-09-16,78.0421142578125,78.18329956221365,77.95386586860405,78.16565392381608,4851800
2020-09-17,78.0421142578125,78.19212574761586,78.02446188700806,78.18329956221365,2815400
2020-09-18,77.95387268066406,78.1127103697498,77.94505322689801,78.1127103697498,2938800
2020-09-21,77.99798583984375,78.09505367679161,77.98915965491945,78.08622749186729,4981500
2020-09-22,78.02447509765625,78.06859929973132,77.96270525419594,78.00682945627102,4442200
2020-09-23,77.84796142578125,78.04209706742645,77.84796142578125,78.01562524945763,4659600
2020-09-24,77.85680389404297,77.94504554986443,77.82150588523302,77.93621936456024,4225900
2020-09-25,77.84796142578125,77.91855742863503,77.82148960781242,77.91855742863503,5602600
2020-09-28,77.91858673095703,77.92740618532639,77.85681688833195,77.8921081706252,4215100
2020-09-29,77.97150421142578,78.04210021712875,77.94503239238858,77.99797603046298,7929700
2020-09-30,77.84796142578125,77.91855742863503,77.7685392394694,77.90090506171889,6113600
2020-10-01,77.927490234375,77.95400712960631,77.7595409060839,77.77721658828158,4485900
2020-10-02,77.87451934814453,77.97175254686753,77.76845167235626,77.97175254686753,5557100
2020-10-05,77.58280181884766,77.7684336963199,77.58280181884766,77.7684336963199,6298400
2020-10-06,77.68888092041016,77.8214722364053,77.55628960441501,77.66236400598602,5705900
2020-10-07,77.58280181884766,77.69771743288992,77.53860921210946,77.62700116945992,3494600
2020-10-08,77.71540069580078,77.74191761120109,77.65352564524181,77.68888378040046,5661600
2020-10-09,77.73307800292969,77.73307800292969,77.57396977715834,77.63584482363197,4105000
2020-10-12,77.84796905517578,77.87448596275485,77.75073589813738,77.77725280571644,3383500
2020-10-13,77.90982818603516,77.96286199036905,77.865628853176,77.8921524992143,4121100
2020-10-14,77.95405578613281,77.98941391646723,77.89218074401604,77.93637334902871,6966400
2020-10-15,77.90982818603516,77.9982201078821,77.8744700685221,77.9540275188943,3877900
2020-10-16,77.84796905517578,77.97171911979325,77.82145214759672,77.92752652178571,3424500
2020-10-19,77.77725219726562,77.8126103217187,77.71537716544094,77.79493463142849,5206600
2020-10-20,77.6446762084961,77.72423369015233,77.61815929590202,77.72423369015233,4652700
2020-10-21,77.55625915527344,77.6446510832754,77.53858346722177,77.60929970717208,4115700
2020-10-22,77.4237060546875,77.55629738398271,77.40603035792321,77.54746290753813,5036700
2020-10-23,77.52091217041016,77.56511151269585,77.40600332188926,77.41484453912095,3237300
2020-10-26,77.6358413696289,77.70655763213098,77.60932445715913,77.61815893206641,4177000
2020-10-27,77.82144165039062,77.83911733843485,77.6976916024656,77.75956662642811,3293100
2020-10-28,77.71540069580078,77.86566771231902,77.68888378040046,77.86566771231902,4766400
2020-10-29,77.54743957519531,77.73306468280796,77.46788210400524,77.71538224748879,4200700
2020-10-30,77.41486358642578,77.57397181637968,77.34414731891862,77.50325554887252,9731400
2020-11-02,77.52200317382812,77.592834819046,77.49543370690948,77.53085290727928,4021200
2020-11-03,77.50428009033203,77.51313657815014,77.40687899089535,77.49542360251392,3985400
2020-11-04,78.03556823730469,78.08870041803524,77.9204608975122,77.98244281209617,5667400
2020-11-05,78.11524200439453,78.1772239022155,78.01784091417298,78.16836741523531,4128700
2020-11-06,77.93815612792969,77.98243181303994,77.84961151323027,77.92930639532449,3844500
2020-11-09,77.57511901855469,77.70793931466191,77.42459250220958,77.69022633890314,5712700
2020-11-10,77.42460632324219,77.52200744073978,77.38033063146251,77.41574983378183,5169600
2020-11-11,77.47771453857422,77.48657102606725,77.37145695521963,77.42458912465722,3365700
2020-11-12,77.73450469970703,77.73450469970703,77.56626520180953,77.61054088721028,4178500
2020-11-13,77.76107788085938,77.81420330607781,77.73451516825017,77.76993437023646,3199500
2020-11-16,77.80532836914062,77.81417810012903,77.73448998811435,77.76105269211924,4059400
2020-11-17,77.93815612792969,77.96472559230848,77.84961151323027,77.88503071021425,5537500
2020-11-18,78.0267105102539,78.03556024320073,77.96472860201949,78.0267105102539,6089500
2020-11-19,78.18609619140625,78.22150863544385,78.07098210395857,78.10640130351773,6207000
2020-11-20,78.25692749023438,78.28349695642787,78.14182015881538,78.20380206889045,6611300
2020-11-23,78.19493865966797,78.24807083183106,78.15951946339955,78.23921434388372,3506600
2020-11-24,78.11524200439453,78.20378660763589,78.09752903043415,78.18608038919571,4678800
2020-11-25,78.07980346679688,78.19491074693943,78.07094698201098,78.15949156331436,5282000
2020-11-27,78.24805450439453,78.25690423497433,78.16835964053969,78.17721612663901,2226300
2020-11-30,78.35430145263672,78.36315793829941,78.23033767543575,78.24805064676114,4729900
2020-12-01,78.11753845214844,78.28604352395239,78.04658538693796,78.27717946564363,7331400
2020-12-02,77.98450469970703,78.21509878300542,77.88694592471374,78.06432182481598,4631300
2020-12-03,78.1352767944336,78.21510068794352,78.04658884222248,78.16188250345122,3685300
2020-12-04,77.93126678466797,78.06429528128368,77.87804861956712,78.04656040388643,4880200
2020-12-07,78.0376968383789,78.10864988747463,78.01109113658181,78.02883278208333,4734800
2020-12-08,78.06432342529297,78.18849467765853,78.05545936662593,78.17962385253449,3737300
2020-12-09,77.93126678466797,77.97560736138836,77.87804861956712,77.94900166206521,5163900
2020-12-10,78.0909194946289,78.13526007801964,77.97561909161072,78.01109561819666,4731400
2020-12-11,78.21511840820312,78.25059495041647,78.1530361509444,78.18851269315776,5317100
2020-12-14,78.18846130371094,78.21506700126969,78.05542604946308,78.14411396347694,5176800
2020-12-15,78.22395324707031,78.23282407092445,78.13526530789706,78.1441361317512,6539900
2020-12-16,78.1441421508789,78.21509521426515,78.03771255579954,78.12640050180407,4186700
2020-12-17,78.161865234375,78.31264216292399,78.08204812495688,78.25055993344695,4963600
2020-12-18,78.1352767944336,78.25944128082057,78.09980026025774,78.21510068794352,3472700
2020-12-21,78.1441421508789,78.24170092142084,78.09979479464836,78.21509521426515,5364200
2020-12-22,78.26826477050781,78.27713559030109,78.12635871962705,78.1795768719338,4697300
2020-12-23,78.1801986694336,78.1890988400708,78.03782309460263,78.1801986694336,5643700
2020-12-24,78.31368255615234,78.331476110513,78.24249476102618,78.2958822129499,1980900
2020-12-28,78.28695678710938,78.33144404922311,78.18907530608452,78.25136290411497,4706500
2020-12-29,78.31368255615234,78.34927645371543,78.22470120666553,78.26028831538682,4884800
2020-12-30,78.36705780029297,78.37595797050774,78.28697663488218,78.33146390827459,3609800
2020-12-31,78.47386169433594,78.49165525096258,78.38487354467478,78.40267389014407,6134900
2021-01-04,78.36705780029297,78.39375152209657,78.28697663488218,78.34036407848937,7568400
2021-01-05,78.23359680175781,78.3403784974667,78.14461544975474,78.32257815376089,6452700
2021-01-06,77.88655853271484,77.9577463241471,77.71748922527362,77.9577463241471,5933700
2021-01-07,77.72637939453125,77.7886670068089,77.7085858433836,77.73527956452536,6196100
2021-01-08,77.65518951416016,77.76197118468274,77.56620818314485,77.76197118468274,7688800
2021-01-11,77.57512664794922,77.63741427323366,77.50393885081213,77.63741427323366,5404300
2021-01-12,77.55732727050781,77.55732727050781,77.36156423749865,77.49503286105809,6078800
2021-01-13,77.76197814941406,77.86875982950052,77.61070919425566,77.65519646932759,7357100
2021-01-14,77.66410827636719,77.85987132476991,77.60182065086106,77.77088997245286,7191900
2021-01-15,77.72637939453125,77.797567176803,77.6640917822536,77.71747922453713,4083600
2021-01-19,77.83317565917969,77.8420758308423,77.68190668512453,77.74419430907912,7636500
2021-01-20,77.82428741455078,77.85988131781436,77.77089995407685,77.7886935112872,5889500
2021-01-21,77.71749877929688,77.77089302385569,77.65521115134683,77.70860539590565,7890800
2021-01-22,77.75305938720703,77.78865327205827,77.6907717859272,77.779759892475,4439800
2021-01-25,77.93103790283203,77.93993128345281,77.8153560663603,77.85094995536389,5126900
2021-01-26,77.92217254638672,77.96666662472971,77.85988491001244,77.89547881491819,4608700
2021-01-27,77.92217254638672,78.03784764569804,77.91327237294948,77.97556000932376,4248500
2021-01-28,77.85990142822266,77.92218907781145,77.77982021682763,77.91328890248602,4359300
2021-01-29,77.7975845336914,77.84207860474817,77.67300928134298,77.67300928134298,6088400
2021-02-01,77.82341766357422,77.86798257877122,77.7432089758013,77.75211651911958,5774700
2021-02-02,77.72537994384766,77.75211617298628,77.68972937177905,77.72537994384766,4554500
2021-02-03,77.59168243408203,77.68971979527319,77.59168243408203,77.67189791126141,4271700
2021-02-04,77.60950469970703,77.63624092333899,77.48473112299126,77.58276847607507,4652200
2021-02-05,77.50255584716797,77.65406565307082,77.49364150574715,77.60950754526715,4401300
2021-02-08,77.59168243408203,77.64516168541846,77.48473753071023,77.51147375655319,5571500
2021-02-09,77.55606842041016,77.66302017384136,77.54716087403118,77.59171900488722,4474000
2021-02-10,77.68082427978516,77.68082427978516,77.60060879018667,77.64517370659156,3735500
2021-02-11,77.60059356689453,77.70754526549408,77.55602865923217,77.68080904075676,4578200
2021-02-12,77.39561462402344,77.5114806792251,77.36887839579263,77.47583010836698,4825400
2021-02-16,77.03023529052734,77.17283082450928,77.01241339864967,77.1550089326316,6702200
2021-02-17,77.19064331054688,77.19955765444098,77.08369158277385,77.16390707851664,5217000
2021-02-18,77.14607238769531,77.18172296084555,77.02129878149528,77.07477804104641,4607000
2021-02-19,76.87872314453125,77.04805491116485,76.82524387116766,77.03023301981253,4011100
2021-02-22,76.664794921875,76.90543457525862,76.6469730362712,76.81631154793737,4809400
2021-02-23,76.64695739746094,76.69152230185425,76.48653326115468,76.53109816554799,6475900
2021-02-24,76.60240173339844,76.63805230128355,76.30829644773466,76.36176889973706,5164600
2021-02-25,75.9339599609375,76.34393804361012,75.68441281471922,76.29045879824208,9956100
2021-02-26,76.59352111816406,76.59352111816406,76.02312543077656,76.26375834903415,8580200
2021-03-01,76.49443817138672,76.53907009072482,76.34270054143687,76.4141088884279,7152000
2021-03-02,76.48551177978516,76.5033604603224,76.40517569268184,76.44980760883638,5338800
2021-03-03,76.2445068359375,76.33376385428383,76.164177562388,76.28913875004766,6022500
2021-03-04,76.00350952148438,76.29806380051218,75.91425250629,76.2712805670675,9701800
2021-03-05,75.95887756347656,75.98565398703147,75.79821221227337,75.86962054833562,6871000
2021-03-08,75.61076354980469,75.86961363704526,75.61076354980469,75.83390947226658,5806700
2021-03-09,75.86068725585938,75.93209558669925,75.8071344126661,75.8071344126661,7671800
2021-03-10,76.00350952148438,76.05706236862625,75.90532476180844,75.93210118537938,5286700
2021-03-11,76.0124282836914,76.0749088679316,75.90531579219123,75.99457279683824,5510000
2021-03-12,75.55720520019531,75.64646220069949,75.49472461885513,75.63753445768728,5717100
2021-03-15,75.64646911621094,75.69110102547953,75.56613985137535,75.56613985137535,5012200
2021-03-16,75.63752746582031,75.73571220026058,75.56612595794084,75.69108710906991,6159100
2021-03-17,75.61076354980469,75.691099623025,75.36976894989,75.5125787991316,7370600
2021-03-18,75.2983627319336,75.39654748536009,75.17340155664048,75.24480988820035,4905200
2021-03-19,75.3608169555664,75.75355583187772,75.2447835647794,75.69107526608919,4969200
2021-03-22,75.57506561279297,75.61076978051385,75.467959919504,75.53936144507209,4748300
2021-03-23,75.74464416503906,75.76249284053596,75.58397884607753,75.7535719077237,5148600
2021-03-24,75.86068725585938,75.86961499968267,75.63754132938972,75.65539681703632,5148200
2021-03-25,75.80712127685547,75.92315468695912,75.71786428370865,75.89637827000229,3876300
2021-03-26,75.67326354980469,75.79822475365252,75.62863843978754,75.6554148677728,3376200
2021-03-29,75.57506561279297,75.71788228367649,75.49473634282624,75.69110586035426,3775500
2021-03-30,75.65538024902344,75.66430118101987,75.43223437142122,75.48578720288678,4769200
2021-03-31,75.61972045898438,75.7357539318628,75.53938435477951,75.65542463753368,6949300
2021-04-01,75.86302947998047,75.89880792026004,75.74672566037651,75.84513343449916,4780200
2021-04-05,75.74671936035156,75.78250462299631,75.63937039775824,75.70199290105133,8200600
2021-04-06,76.01509857177734,76.03298778881819,75.827231078817,75.84512029585782,5400600
2021-04-07,75.92565155029297,76.05983776392075,75.90775550491495,75.95248879301853,5480200
2021-04-08,76.09564971923828,76.10459774506575,75.99724191116788,76.0151379628228,3872300
2021-04-09,75.99720764160156,76.10456342708927,75.90774789969888,76.01510368518659,9748500
2021-04-12,75.97932434082031,75.97932434082031,75.90775381158775,75.97932434082031,3995700
2021-04-13,76.1761474609375,76.1761474609375,75.94354663046504,75.94354663046504,4097500
2021-04-14,76.1224594116211,76.15824467663117,76.05089570694234,76.09562216919889,4592300
2021-04-15,76.44453430175781,76.54294209264782,76.28350399169624,76.33718531194522,5395000
